"country_code","indicator_code","date","value","indicator_name","country_name"
"BRN","PCPIEPCH","2023-12-31",2,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","PCPIEPCH","2024-12-31",1.5,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","PCPIEPCH","2025-12-31",1.5,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","PCPIEPCH","2026-12-31",1,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","PCPIEPCH","2027-12-31",1,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","PCPIEPCH","2028-12-31",1,"Inflation % change, End of Period Consumer Prices","Brunei Darussalam"
"BRN","TX_RPCH","1983-12-31",-1.735,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1984-12-31",-2.493,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1985-12-31",-3.005,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1986-12-31",18.615,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1987-12-31",-17.841,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1988-12-31",11.502,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1989-12-31",-8.939,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","TX_RPCH","1990-12-31",-8.283,"Exports of Goods and services, % change","Brunei Darussalam"
"BRN","NGDP_R","1992-12-31",14.134,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1993-12-31",14.177,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1994-12-31",14.623,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1995-12-31",15.278,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1996-12-31",15.718,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1997-12-31",15.487,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1998-12-31",15.4,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","1999-12-31",15.87,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2000-12-31",16.323,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2001-12-31",16.771,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2002-12-31",17.42,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2003-12-31",17.926,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2004-12-31",18.016,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2005-12-31",18.086,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2006-12-31",18.881,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2007-12-31",18.91,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP_R","2008-12-31",18.544,"GDP at Constant Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1985-12-31",10.629,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1986-12-31",7.167,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1987-12-31",8.154,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1988-12-31",7.424,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1989-12-31",8.014,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1990-12-31",8.924,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1991-12-31",9.077,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1992-12-31",9.001,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","1993-12-31",9.028,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","LUR","2011-12-31",9.3,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2012-12-31",8.5,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2013-12-31",7.7,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2014-12-31",6.9,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2015-12-31",7.7,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2016-12-31",8.5,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2017-12-31",9.3,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2018-12-31",8.7,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2019-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2020-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2021-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2022-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2023-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2024-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2025-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2026-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2027-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","LUR","2028-12-31",6.822,"Unemployment Rate, % of Total Labor Force","Brunei Darussalam"
"BRN","NGDP","2012-12-31",23.802,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2013-12-31",22.639,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2014-12-31",21.664,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2015-12-31",17.778,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2016-12-31",15.748,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2017-12-31",16.748,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","NGDP","2018-12-31",18.301,"GDP at Current Prices, LCU Billions","Brunei Darussalam"
"BRN","TMG_RPCH","1982-12-31",22.683,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1983-12-31",-0.623,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1984-12-31",-14.471,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1985-12-31",-1.818,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1986-12-31",9.18,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1987-12-31",-4.185,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1988-12-31",16.05,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1989-12-31",15.435,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1990-12-31",16.474,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1991-12-31",11.238,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1992-12-31",33.285,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1993-12-31",27.471,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1994-12-31",-4.409,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1995-12-31",9.515,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1996-12-31",19.344,"Imports of Goods, % change","Brunei Darussalam"
"BRN","TMG_RPCH","1997-12-31",-14.76,"Imports of Goods, % change","Brunei Darussalam"
"BRN","GGX_NGDP","1985-12-31",40.625,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","NGDPPC","2028-12-31",55939.992,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","GGX","1980-12-31",1.141,"General Government Total Expenditure, USD Billions","Brunei Darussalam"
"BRN","GGX_NGDP","1988-12-31",36.552,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1989-12-31",36.205,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1990-12-31",31.955,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1991-12-31",30.647,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1992-12-31",34.113,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1993-12-31",37.959,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1994-12-31",47.056,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1995-12-31",43.968,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1996-12-31",36.855,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1997-12-31",38.978,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1998-12-31",45.383,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","1999-12-31",44.144,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2000-12-31",37.492,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2001-12-31",35.475,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2002-12-31",41.425,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2003-12-31",30.887,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2004-12-31",33.154,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2005-12-31",29.053,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2006-12-31",27.989,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2007-12-31",29.326,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2021-12-31",29.136,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2022-12-31",25.034,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2023-12-31",24.67,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2024-12-31",24.222,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2025-12-31",23.706,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2026-12-31",23.469,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2027-12-31",23.186,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2028-12-31",23.09,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","TMG_RPCH","2028-12-31",0.975,"Imports of Goods, % change","Brunei Darussalam"
"BRN","GGX_NGDP","2008-12-31",27.171,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","GGX_NGDP","2009-12-31",34.835,"General Government Total Expenditure, % of GDP","Brunei Darussalam"
"BRN","PCPI","1981-12-31",67.905,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1982-12-31",67.905,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1983-12-31",68.697,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1984-12-31",70.825,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1985-12-31",72.335,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1986-12-31",73.623,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1987-12-31",74.541,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1988-12-31",75.431,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1989-12-31",76.414,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1990-12-31",78.049,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1991-12-31",79.297,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1992-12-31",80.312,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1993-12-31",83.727,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1994-12-31",85.789,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1995-12-31",90.907,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1996-12-31",92.722,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1997-12-31",94.309,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1998-12-31",93.893,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","1999-12-31",93.502,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2000-12-31",94.959,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2001-12-31",95.525,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2002-12-31",93.314,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2003-12-31",93.594,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2004-12-31",94.356,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2005-12-31",95.53,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2006-12-31",95.683,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2007-12-31",96.609,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2008-12-31",98.623,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2009-12-31",99.644,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2010-12-31",100,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2011-12-31",100.138,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2012-12-31",100.25,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2013-12-31",100.64,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2014-12-31",100.432,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2015-12-31",99.941,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2016-12-31",99.663,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2017-12-31",98.406,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","PCPI","2018-12-31",99.415,"Inflation Index, Average Consumer Prices","Brunei Darussalam"
"BRN","NGDP_RPCH","1986-12-31",-2.715,"GDP at Constant Prices, % change","Brunei Darussalam"
"BRN","NGDP_RPCH","1987-12-31",2.009,"GDP at Constant Prices, % change","Brunei Darussalam"
"BRN","NGDP_RPCH","1988-12-31",1.097,"GDP at Constant Prices, % change","Brunei Darussalam"
"BRN","PPPGDP","1985-12-31",12.344,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1986-12-31",12.25,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1987-12-31",12.806,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1988-12-31",13.403,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1989-12-31",13.779,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1990-12-31",14.45,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1991-12-31",15.409,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1992-12-31",16.51,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1993-12-31",16.952,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1994-12-31",17.859,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1995-12-31",19.05,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1996-12-31",19.957,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1997-12-31",20.003,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1998-12-31",20.115,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","1999-12-31",21.021,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","2000-12-31",22.11,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","2001-12-31",23.229,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","2002-12-31",24.504,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","2003-12-31",25.713,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","PPPGDP","2004-12-31",26.537,"Country GDP based on PPP Valuation, USD Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1988-12-31",-3.067,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1989-12-31",-4.685,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1990-12-31",-1.626,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1991-12-31",-1.061,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1992-12-31",-8.282,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1993-12-31",-12.772,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1994-12-31",-22.55,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","GGXONLB_NGDP","1995-12-31",-19.794,"General Government Primary Net Lending/Borrowing, % of GDP Billions","Brunei Darussalam"
"BRN","TM_RPCH","2001-12-31",-0.704,"Imports of Goods and services, % change","Brunei Darussalam"
"BRN","TM_RPCH","1989-12-31",26.517,"Imports of Goods and services, % change","Brunei Darussalam"
"BRN","NGDPPC","2011-12-31",59238.075,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2012-12-31",59699.774,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2013-12-31",56133.853,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2014-12-31",53149.149,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2015-12-31",43108.65,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2016-12-31",37741.155,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
"BRN","NGDPPC","2017-12-31",39276.919,"GDP per Capita at Current Prices, LCU","Brunei Darussalam"
